Cohort,Row,PuzzleIdx,Move,Games,White %,Draw %,Black %,Freq,FEN,Rating,Ply,CohortPair
base,4,12,b1c3,11241,50.120096076861486,4.261186727159505,45.618717195979,0.0390382985816883,rnbqkb1r/pppp1ppp/4p3/3nP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4,1200,6,1200-1600
base,5,12,f2f4,8548,51.8600842302293,3.1937295273748245,44.94618624239588,0.029685915512523,rnbqkb1r/pppp1ppp/4p3/3nP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4,1200,6,1200-1600
base,6,12,c1d2,5190,49.4990366088632,3.969171483622351,46.53179190751445,0.0180240876824982,rnbqkb1r/pppp1ppp/4p3/3nP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4,1200,6,1200-1600
base,7,12,a2a3,3814,53.93287886733089,3.513371788148925,42.553749344520185,0.0132454470946143,rnbqkb1r/pppp1ppp/4p3/3nP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4,1200,6,1200-1600
base,8,12,g2g3,2779,50.449802087081686,3.5984166966534725,45.95178121626484,0.009651048105908,rnbqkb1r/pppp1ppp/4p3/3nP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4,1200,6,1200-1600
base,9,12,f1d3,2288,54.10839160839161,3.1031468531468533,42.78846153846153,0.0079458791170628,rnbqkb1r/pppp1ppp/4p3/3nP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4,1200,6,1200-1600
target,7,11,a2a3,112727,49.962298295882974,4.10371960577324,45.93398209834378,0.032109614825335,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
base,2,12,f1c4,57696,51.98280643372157,3.8997504159733776,44.11744315030505,0.2003695111617375,rnbqkb1r/pppp1ppp/4p3/3nP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4,1200,6,1200-1600
base,1,16,g1f3,46203,51.78018743371643,3.1166807350172068,45.10313183126637,0.3109303076798837,rnb1kbnr/pp1ppppp/8/2q5/8/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 4,1200,6,1200-1600
base,2,16,e2e4,18708,52.48022236476374,3.276673081034851,44.24310455420141,0.1258984091092627,rnb1kbnr/pp1ppppp/8/2q5/8/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 4,1200,6,1200-1600
base,3,16,e2e3,13064,47.62706674831598,3.498162890385793,48.87477036129823,0.0879162292390104,rnb1kbnr/pp1ppppp/8/2q5/8/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 4,1200,6,1200-1600
base,10,14,d3b5,34,55.88235294117647,5.88235294117647,38.23529411764706,0.002918956043956,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1200,10,1200-1600
base,11,14,h2h4,28,35.714285714285715,3.571428571428571,60.71428571428571,0.0024038461538461,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1200,10,1200-1600
base,6,14,h2h3,250,46.8,4.0,49.2,0.021462912087912,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1200,10,1200-1600
target,1,14,c2c3,9820,51.78207739307536,4.714867617107943,43.503054989816704,0.3196510530256176,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1600,10,1200-1600
target,9,14,h2h4,104,45.19230769230769,6.730769230769231,48.07692307692308,0.0033853064678884,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1600,10,1200-1600
target,0,14,b1d2,11751,52.95719513232916,4.263466938983916,42.77933792868692,0.3825070798476612,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1600,10,1200-1600
target,11,14,f4g3,60,38.333333333333336,8.333333333333332,53.333333333333336,0.0019530614237817,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1600,10,1200-1600
target,8,14,a2a3,141,55.319148936170215,2.8368794326241136,41.84397163120568,0.0045896943458871,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1600,10,1200-1600
target,7,14,d1e2,428,48.598130841121495,4.205607476635514,47.19626168224299,0.01393183815631,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1600,10,1200-1600
target,6,14,c2c4,549,49.90892531876138,2.914389799635701,47.17668488160292,0.0178705120276032,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1600,10,1200-1600
base,0,15,f8d6,2245,44.00890868596882,4.632516703786192,51.358574610244986,0.3115459339439356,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/2PBPN2/PP3PPP/RN1QK2R b KQkq - 0 6,1200,11,1200-1600
target,5,14,b1c3,836,49.04306220095694,2.631578947368421,48.32535885167464,0.0272126558380261,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1600,10,1200-1600
target,4,14,h2h3,880,51.590909090909086,4.204545454545454,44.20454545454545,0.0286449008821327,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1600,10,1200-1600
target,3,14,f3e5,1018,54.715127701375245,5.304518664047151,39.9803536345776,0.0331369421568308,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1600,10,1200-1600
target,2,14,e1h1,5072,51.49842271293375,3.923501577287066,44.57807570977918,0.1650987923570196,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1600,10,1200-1600
target,10,14,f4g5,62,51.61290322580645,3.225806451612903,45.16129032258064,0.0020181634712411,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1600,10,1200-1600
target,0,0,e1h1,197287,46.66501087248526,3.7883895036165582,49.54659962389818,0.2229632216409501,r1bqkbnr/pp1ppp1p/2n3p1/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,1600,6,1200-1600
base,9,14,f4g5,35,48.57142857142857,2.857142857142857,48.57142857142857,0.0030048076923076,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1200,10,1200-1600
base,8,14,a2a3,49,44.89795918367347,4.081632653061225,51.02040816326531,0.0042067307692307,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1200,10,1200-1600
base,7,14,d1e2,230,53.04347826086957,4.782608695652174,42.173913043478265,0.0197458791208791,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1200,10,1200-1600
base,5,14,c2c4,264,52.65151515151515,4.545454545454546,42.80303030303031,0.0226648351648351,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1200,10,1200-1600
base,4,16,c1f4,9646,48.14430852166701,3.1204644412191582,48.73522703711383,0.0649142641793857,rnb1kbnr/pp1ppppp/8/2q5/8/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 4,1200,6,1200-1600
base,5,16,c1d2,3547,49.05553989286721,2.932055257964477,48.01240484916831,0.0238700907157662,rnb1kbnr/pp1ppppp/8/2q5/8/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 4,1200,6,1200-1600
base,6,16,d1d5,3501,51.956583833190514,5.284204512996287,42.7592116538132,0.0235605265283049,rnb1kbnr/pp1ppppp/8/2q5/8/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 4,1200,6,1200-1600
target,8,13,d4d5,2169,49.1470723835869,3.4117104656523742,47.44121715076072,0.0138144947104943,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1600,8,1200-1600
base,7,16,a2a3,1679,52.471709350804055,3.156640857653365,44.37164979154258,0.0112990928423376,rnb1kbnr/pp1ppppp/8/2q5/8/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 4,1200,6,1200-1600
base,8,16,c3e4,1608,42.78606965174129,3.109452736318408,54.1044776119403,0.0108212872486473,rnb1kbnr/pp1ppppp/8/2q5/8/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 4,1200,6,1200-1600
target,7,15,f6h5,168,43.45238095238096,1.7857142857142856,54.761904761904766,0.0092894664086259,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/2PBPN2/PP3PPP/RN1QK2R b KQkq - 0 6,1600,11,1200-1600
base,3,15,f8e7,904,42.36725663716815,2.9867256637168142,54.64601769911505,0.1254510130446849,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/2PBPN2/PP3PPP/RN1QK2R b KQkq - 0 6,1200,11,1200-1600
target,4,11,f3g5,385067,43.24390300908673,3.850498744374355,52.90559824653891,0.1096840424383448,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
target,9,15,a7a6,141,48.226950354609926,2.8368794326241136,48.93617021276596,0.0077965164500967,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/2PBPN2/PP3PPP/RN1QK2R b KQkq - 0 6,1600,11,1200-1600
base,0,14,c2c3,3771,53.75232033943252,3.394325112702201,42.85335454786529,0.3237465659340659,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1200,10,1200-1600
target,11,13,b2b4,488,43.23770491803279,4.30327868852459,52.459016393442624,0.00310810208332,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1600,8,1200-1600
base,2,15,c7c5,1138,43.93673110720562,3.5149384885764503,52.54833040421792,0.1579239522620039,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/2PBPN2/PP3PPP/RN1QK2R b KQkq - 0 6,1200,11,1200-1600
target,10,13,c1d2,703,49.2176386913229,3.556187766714083,47.22617354196302,0.0044774503372418,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1600,8,1200-1600
base,1,14,b1d2,3609,53.83762815184262,3.8237738985868654,42.33859794957052,0.3098385989010989,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1200,10,1200-1600
base,2,14,e1h1,2080,49.47115384615385,3.076923076923077,47.45192307692307,0.1785714285714285,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1200,10,1200-1600
base,3,14,f3e5,722,55.26315789473685,3.0470914127423825,41.689750692520775,0.0619848901098901,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1200,10,1200-1600
base,4,14,b1c3,576,50.69444444444444,2.604166666666667,46.70138888888889,0.0494505494505494,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1200,10,1200-1600
base,1,15,b8d7,1241,45.93070104754231,3.706688154713941,50.36261079774376,0.1722175964474049,rn1qkb1r/pbp2ppp/1p2pn2/3p4/3P1B2/2PBPN2/PP3PPP/RN1QK2R b KQkq - 0 6,1200,11,1200-1600
target,7,21,f7f6,6404,39.66271080574641,3.107432854465958,57.22985633978763,0.0210012658476916,r1b1kbnr/ppp1pppp/2n1q3/8/8/2N2N2/PPPPBPPP/R1BQK2R b KQkq - 5 5,1600,9,1200-1600
target,3,11,b1c3,401093,51.09164208799456,4.390253631950695,44.51810428005475,0.1142489531269182,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
target,1,11,c2c3,615250,52.160260056887445,3.8473791141812272,43.992360828931325,0.1752502995847258,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
target,4,19,a2a3,10290,46.11273080660836,3.867832847424684,50.01943634596696,0.0622034154450657,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
target,5,19,c1e3,7406,40.48069133135296,3.470159330272752,56.04914933837429,0.0447695330210064,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
target,4,20,e1a1,4,25.0,25.0,50.0,0.0086206896551724,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1600,14,1200-1600
target,6,19,h2h3,4338,45.8736745043799,4.287690179806362,49.83863531581374,0.0262233640622638,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
target,8,19,c1f4,2474,38.3589329021827,2.7485852869846403,58.89248181083266,0.0149554178630799,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
target,9,19,c1d2,1388,41.138328530259365,2.881844380403458,55.97982708933718,0.0083905092942421,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
target,10,19,c4f7,1114,36.53500897666069,2.333931777378815,61.13105924596051,0.0067341695632461,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
target,11,19,b1d2,1065,41.87793427230047,3.661971830985915,54.460093896713616,0.0064379628230315,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
base,0,20,g5f6,109,34.86238532110092,4.587155963302752,60.550458715596335,0.5396039603960396,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1200,14,1200-1600
base,1,20,g5h4,78,41.02564102564102,5.128205128205128,53.84615384615385,0.3861386138613861,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1200,14,1200-1600
base,3,20,e1a1,3,66.66666666666666,0.0,33.33333333333333,0.0148514851485148,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1200,14,1200-1600
base,4,20,g5d2,2,50.0,0.0,50.0,0.0099009900990099,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1200,14,1200-1600
base,5,20,g2g3,2,100.0,0.0,0.0,0.0099009900990099,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1200,14,1200-1600
base,6,20,g5e3,1,0.0,0.0,100.0,0.0049504950495049,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1200,14,1200-1600
target,0,20,g5h4,261,48.27586206896552,2.681992337164751,49.042145593869726,0.5625,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1600,14,1200-1600
target,1,20,g5f6,163,32.515337423312886,4.9079754601227,62.57668711656442,0.3512931034482758,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1600,14,1200-1600
target,2,20,g5f4,22,45.45454545454545,13.636363636363637,40.909090909090914,0.0474137931034482,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1600,14,1200-1600
target,3,19,f3g5,18634,41.14521841794569,3.4131158098100247,55.441665772244285,0.1126431917787517,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
target,7,19,c1g5,3756,44.54206602768903,3.753993610223642,51.70394036208733,0.0227051533927761,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
target,2,19,e1h1,22048,44.0538824383164,4.077467343976778,51.86865021770682,0.1332809430255402,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
target,0,19,b1c3,49573,46.56163637463942,3.8771105238738826,49.5612531014867,0.2996705455644552,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
target,9,21,c6b4,4218,36.79468942626837,3.627311522048364,59.577999051683264,0.0138325014593321,r1b1kbnr/ppp1pppp/2n1q3/8/8/2N2N2/PPPPBPPP/R1BQK2R b KQkq - 5 5,1600,9,1200-1600
target,10,21,a7a6,3626,39.21676778819637,3.750689464975179,57.03254274682846,0.0118910977457417,r1b1kbnr/ppp1pppp/2n1q3/8/8/2N2N2/PPPPBPPP/R1BQK2R b KQkq - 5 5,1600,9,1200-1600
target,11,21,e6d7,3373,38.30418025496591,5.069670916098429,56.62614882893566,0.0110614100100349,r1b1kbnr/ppp1pppp/2n1q3/8/8/2N2N2/PPPPBPPP/R1BQK2R b KQkq - 5 5,1600,9,1200-1600
base,0,22,g8f6,4302773,43.403939738396616,4.176120841141283,52.4199394204621,0.2370886751812972,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,1200,5,1200-1600
base,1,22,a7a6,3925515,43.60739928391561,4.2684335685890895,52.12416714749529,0.216301243582757,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,1200,5,1200-1600
base,4,11,c2c3,308114,52.385805253899534,3.495459472792538,44.11873527330793,0.0975957256218158,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
target,1,21,c8d7,69893,44.01012976979096,3.056100038630478,52.93377019157855,0.2292069759357762,r1b1kbnr/ppp1pppp/2n1q3/8/8/2N2N2/PPPPBPPP/R1BQK2R b KQkq - 5 5,1600,9,1200-1600
base,3,19,e1h1,13557,45.63694032603083,3.370952275577192,50.99210739839197,0.1601233080575437,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
target,5,20,g5d2,4,25.0,0.0,75.0,0.0086206896551724,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1600,14,1200-1600
target,3,20,g5e3,5,60.0,0.0,40.0,0.0107758620689655,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1600,14,1200-1600
base,5,19,c1g5,3314,45.41339770669885,2.896801448400724,51.689800844900425,0.0391420404885077,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
base,6,19,a2a3,2602,47.501921598770174,3.7279016141429673,48.77017678708685,0.0307325254529563,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
base,7,19,c1f4,2485,41.4486921529175,3.0181086519114686,55.53319919517102,0.0293506248080693,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
base,8,19,c1d2,1648,44.78155339805826,3.3980582524271843,51.820388349514566,0.0194647201946472,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
base,9,19,h2h3,1373,45.447924253459576,3.204661325564458,51.347414420975966,0.0162166631233316,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
base,10,19,b1d2,862,45.59164733178655,2.668213457076566,51.74013921113689,0.0101811825289962,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
base,11,19,c4f7,619,44.91114701130856,1.938610662358643,53.1502423263328,0.0073110811896156,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
target,1,19,c2c3,43339,45.13717436950553,4.229446918479892,50.63337871201459,0.2619857941665407,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
base,11,16,d1d3,343,51.02040816326531,2.332361516034985,46.647230320699705,0.0023082720934614,rnb1kbnr/pp1ppppp/8/2q5/8/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 4,1200,6,1200-1600
base,2,20,g5f4,7,14.285714285714285,14.285714285714285,71.42857142857143,0.0346534653465346,rn1qkb1r/pp3pp1/2p1bn1p/3p2B1/3P4/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,1200,14,1200-1600
base,9,16,g2g3,1250,55.36,3.04,41.6,0.0084120703114484,rnb1kbnr/pp1ppppp/8/2q5/8/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 4,1200,6,1200-1600
target,0,13,g1f3,51435,54.34042966851366,3.658987071060562,42.00058326042578,0.3275926857696055,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1600,8,1200-1600
target,1,13,b1c3,40688,56.68993314982305,3.3031852143138023,40.00688163586316,0.2591443802584565,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1600,8,1200-1600
target,3,13,f2f4,17631,56.536781804775686,2.9720378878112417,40.49118030741308,0.1122929258832296,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1600,8,1200-1600
target,4,13,a2a4,12350,52.13765182186235,3.506072874493927,44.35627530364373,0.0786579113299237,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1600,8,1200-1600
target,5,13,a2a3,4799,54.21962908939363,3.500729318608044,42.279641591998335,0.0305651268398626,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1600,8,1200-1600
base,4,13,f2f4,2102,55.5185537583254,2.6165556612749765,41.86489058039962,0.0406584266620244,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1200,8,1200-1600
target,6,13,b2b3,3909,48.912765413149145,3.4791506779227426,47.60808390892811,0.0248966619747912,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1600,8,1200-1600
target,0,12,c2c4,181091,54.9707053359913,3.582729125135981,41.44656553887272,0.4999378842549009,rnbqkb1r/pppp1ppp/4p3/3nP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4,1600,6,1200-1600
base,10,12,d1f3,2115,46.52482269503546,3.404255319148936,50.0709219858156,0.0073450761943128,rnbqkb1r/pppp1ppp/4p3/3nP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4,1200,6,1200-1600
base,6,11,c1e3,132100,50.46782740348221,4.146858440575322,45.38531415594247,0.0418429391544748,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
base,10,16,b2b3,392,35.45918367346938,3.061224489795918,61.47959183673469,0.0026380252496702,rnb1kbnr/pp1ppppp/8/2q5/8/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 4,1200,6,1200-1600
base,7,11,a2a3,58383,50.4941506945515,3.4907421680968778,46.01510713735163,0.0184929319958796,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
base,8,11,d1e2,21596,45.54084089646231,4.185960363030191,50.273198740507496,0.0068405761845574,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
base,9,11,c4f7,19977,43.47499624568253,2.492866796816339,54.03213695750113,0.0063277546971154,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
base,10,11,b1d2,16241,48.03275660365741,3.632781232682716,48.33446216365987,0.0051443692264029,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
base,11,11,b2b4,14326,47.80120061426776,3.169063241658523,49.02973614407371,0.0045377891470628,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1200,8,1200-1600
target,0,11,e1h1,781135,49.637898698688446,4.219501110563475,46.14260019074808,0.2225016542317998,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,1600,8,1200-1600
base,11,13,c1d2,231,55.84415584415584,2.1645021645021645,41.99134199134199,0.0044681715313642,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1200,8,1200-1600
base,10,13,b2b4,297,51.51515151515152,3.0303030303030303,45.45454545454545,0.0057447919688968,rnbqkb1r/pppp1ppp/1n2p3/4P3/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,1200,8,1200-1600
